Date,Open,High,Low,Close,,OpenToHigh%,OpenToLow%,OpenToClose%,OpenToHigh,OpenToLow,OpenToClose
13-Oct-22,38957.65,39061.3,38437.95,38624,,0.266058143,-1.334012704,-0.85644283,103.65,-519.7,-333.65
12-Oct-22,38784.2,39164.1,38606.4,39118.55,,0.979522589,-0.458434105,0.862077856,379.9,-177.8,334.35
11-Oct-22,39058.85,39174.95,38622.75,38712.45,,0.297243774,-1.116520328,-0.886866869,116.1,-436.1,-346.4
10-Oct-22,38641.55,39315.7,38518.3,39093.1,,1.744624633,-0.318957185,1.168560785,674.15,-123.25,451.55
07-Oct-22,39093.5,39235.05,38807.5,39178.05,,0.362080653,-0.731579419,0.216276363,141.55,-286,84.55
06-Oct-22,39343.7,39608.35,39232.9,39282.85,,0.672661697,-0.281620691,-0.154662627,264.65,-110.8,-60.85
04-Oct-22,38700.4,39177.5,38596.9,39110.05,,1.232803795,-0.267439096,1.058516191,477.1,-103.5,409.65
03-Oct-22,38444.9,38641.6,37963.25,38029.65,,0.511641336,-1.252831975,-1.080117259,196.7,-481.65,-415.25
30-Sep-22,37660,38811,37386.35,38631.95,,3.056293149,-0.726633032,2.580855019,1151,-273.65,971.95
29-Sep-22,38092.85,38283.4,37536.65,37647.75,,0.500225108,-1.460116531,-1.168460748,190.55,-556.2,-445.1
28-Sep-22,38081.25,38368.8,37626.2,37759.85,,0.755096012,-1.194945019,-0.843984901,287.55,-455.05,-321.4
27-Sep-22,38811.7,39050.5,38184.9,38359.15,,0.615278383,-1.614976927,-1.166014372,238.8,-626.8,-452.55
26-Sep-22,39027.85,39229.4,38492.2,38616.25,,0.516426091,-1.372481446,-1.0546315,201.55,-535.65,-411.6
23-Sep-22,40429.35,40528.4,39412.7,39546.25,,0.244995282,-2.514633552,-2.184304225,99.05,-1016.65,-883.1
22-Sep-22,40889.05,41159.2,40360.2,40630.6,,0.660690332,-1.293378056,-0.632076314,270.15,-528.85,-258.45
21-Sep-22,41282.6,41501.7,40889.15,41203.45,,0.530732076,-0.953064972,-0.191727265,219.1,-393.45,-79.15
20-Sep-22,41304.15,41677.65,41207.3,41468.3,,0.904267489,-0.23448007,0.397417693,373.5,-96.85,164.15
19-Sep-22,40685.6,41184.25,40509.9,40904.4,,1.225617909,-0.431848123,0.53778241,498.65,-175.7,218.8
16-Sep-22,40977.2,41162.5,40502.05,40776.8,,0.452202688,-1.15954726,-0.489052449,185.3,-475.15,-200.4
15-Sep-22,41533.7,41840.15,41153.5,41209.2,,0.737834578,-0.915401228,-0.781293263,306.45,-380.2,-324.5
14-Sep-22,40308.8,41626.9,40288.9,41405.4,,3.270005557,-0.049368872,2.720497757,1318.1,-19.9,1096.6
13-Sep-22,40802.1,40904.3,40693.95,40873.1,,0.250477304,-0.265059887,0.174010651,102.2,-108.15,71
12-Sep-22,40540.45,40684.9,40377.9,40574,,0.356310796,-0.400957562,0.082756851,144.45,-162.55,33.55
09-Sep-22,40520.75,40685.95,40280.3,40415.7,,0.407692355,-0.593399678,-0.25924989,165.2,-240.45,-105.05
08-Sep-22,39763.9,40265.75,39706.4,40208.95,,1.262074394,-0.144603522,1.119231263,501.85,-57.5,445.05
07-Sep-22,39337.75,39572.05,39258.25,39455.9,,0.595611086,-0.202095951,0.30034763,234.3,-79.5,118.15
06-Sep-22,39892.95,40073.75,39564.3,39666.5,,0.453212911,-0.823829774,-0.567644158,180.8,-328.65,-226.45
05-Sep-22,39412.05,39865.2,39407.4,39805.75,,1.149775259,-0.011798422,0.998933067,453.15,-4.65,393.7
02-Sep-22,39422.3,39595.85,39200.45,39421,,0.440233066,-0.562752554,-0.003297626,173.55,-221.85,-1.3
01-Sep-22,38806.7,39667.65,38803.3,39301.25,,2.218560197,-0.008761374,1.274393339,860.95,-3.4,494.55
30-Aug-22,38516.95,39606.55,38472.7,39536.75,,2.828884426,-0.114884486,2.647665508,1089.6,-44.25,1019.8
29-Aug-22,38111.6,38397.1,37943.85,38276.7,,0.749115755,-0.440154704,0.43320144,285.5,-167.75,165.1
26-Aug-22,39129.65,39337.1,38846.8,38987.15,,0.530160633,-0.722853386,-0.36417397,207.45,-282.85,-142.5
25-Aug-22,39190.05,39471.75,38803.7,38950.75,,0.718804901,-0.985836966,-0.610614174,281.7,-386.35,-239.3
24-Aug-22,38552.7,39120.8,38552.2,39038.5,,1.473567351,-0.001296926,1.260093327,568.1,-0.5,485.8
23-Aug-22,37955.45,38869.9,37950.85,38697.65,,2.409271923,-0.012119472,1.955450403,914.45,-4.6,742.2
22-Aug-22,38693.65,38732.85,38247.25,38297.75,,0.101308613,-1.153677671,-1.0231653,39.2,-446.4,-395.9
19-Aug-22,39732.65,39759.15,38848.4,38985.95,,0.066695778,-2.225499684,-1.879310844,26.5,-884.25,-746.7
18-Aug-22,39324.4,39703.7,39291.15,39656.15,,0.964541099,-0.084553102,0.843623806,379.3,-33.25,331.75
17-Aug-22,39351.3,39504.5,39202.8,39461.7,,0.389313695,-0.377369998,0.280549817,153.2,-148.5,110.4
16-Aug-22,39284.1,39444.6,39119.9,39239.65,,0.408562243,-0.417980812,-0.113150104,160.5,-164.2,-44.45
12-Aug-22,38942.45,39088.9,38739.95,39042.3,,0.376067762,-0.5199981,0.256404001,146.45,-202.5,99.85
11-Aug-22,38712.95,38932.1,38648.9,38879.85,,0.566089642,-0.165448513,0.431121886,219.15,-64.05,166.9
10-Aug-22,38298.85,38402.95,38155.3,38287.85,,0.271809728,-0.374815432,-0.028721489,104.1,-143.55,-11
08-Aug-22,37847.35,38302.35,37681.45,38237.4,,1.202197776,-0.438339805,1.030587346,455,-165.9,390.05
05-Aug-22,37868.25,38150.45,37779.9,37920.6,,0.745215319,-0.233308907,0.138242459,282.2,-88.35,52.35
04-Aug-22,38111.05,38231.85,37249.5,37755.55,,0.316968438,-2.260630447,-0.93280033,120.8,-861.55,-355.5
03-Aug-22,37954.55,38068.6,37692.95,37989.25,,0.300490982,-0.689245426,0.091425139,114.05,-261.6,34.7
02-Aug-22,37767.7,38179.85,37632.3,38024,,1.091276408,-0.358507402,0.678622209,412.15,-135.4,256.3
01-Aug-22,37594.15,37939.6,37407.2,37903.2,,0.918892966,-0.497284817,0.822069391,345.45,-186.95,309.05
29-Jul-22,37717.3,37754.65,37221.15,37491.4,,0.099026176,-1.315444107,-0.598929404,37.35,-496.15,-225.9
28-Jul-22,37102.45,37414.4,37028.5,37378.15,,0.840780056,-0.199312983,0.743077613,311.95,-73.95,275.7
27-Jul-22,36370.55,36808.3,36248.6,36783.75,,1.203583669,-0.335298751,1.136084002,437.75,-121.95,413.2
26-Jul-22,36688.55,36695.75,36334.1,36408.5,,0.019624651,-0.966105229,-0.763317166,7.2,-354.45,-280.05
25-Jul-22,36766.7,37011.2,36464.65,36726.4,,0.66500393,-0.82153144,-0.109610055,244.5,-302.05,-40.3
22-Jul-22,36322.9,36823.45,36286.35,36738.95,,1.378056268,-0.100625225,1.145420657,500.55,-36.55,416.05
21-Jul-22,36026.55,36331.7,35887.35,36201,,0.847014216,-0.38638171,0.484226216,305.15,-139.2,174.45
20-Jul-22,36061.3,36182.7,35876.55,35972.1,,0.336648984,-0.512322074,-0.247356584,121.4,-184.75,-89.2
19-Jul-22,35113.25,35761.65,35110.5,35720.35,,1.84659637,-0.007831801,1.728976953,648.4,-2.75,607.1
18-Jul-22,34841.85,35382.5,34804.4,35358.7,,1.55172587,-0.107485682,1.483417212,540.65,-37.45,516.85
15-Jul-22,34734.45,34899.95,34463.9,34682.65,,0.476472206,-0.778909699,-0.149131482,165.5,-270.55,-51.8
14-Jul-22,34817.95,35027.6,34558.45,34651.2,,0.602131946,-0.745305223,-0.478919638,209.65,-259.5,-166.75
13-Jul-22,35259.8,35308.15,34757.6,34827.8,,0.137124998,-1.42428488,-1.225191294,48.35,-502.2,-432
12-Jul-22,35298.7,35419.65,35047.5,35132.25,,0.34264718,-0.711640939,-0.471547111,120.95,-251.2,-166.45
11-Jul-22,35017.6,35543.1,35006.55,35469.65,,1.500673947,-0.031555561,1.290922279,525.5,-11.05,452.05
08-Jul-22,35258.9,35262.1,34977.75,35124.05,,0.009075723,-0.797387326,-0.382456628,3.2,-281.15,-134.85
07-Jul-22,34627.4,34965.75,34553.1,34920.3,,0.977116388,-0.214569965,0.845861947,338.35,-74.3,292.9
06-Jul-22,33929.4,34388.5,33876.15,34324.25,,1.353103798,-0.156943536,1.163740001,459.1,-53.25,394.85
05-Jul-22,34084.7,34361.05,33757,33815.9,,0.810774336,-0.961428442,-0.788623635,276.35,-327.7,-268.8
04-Jul-22,33558.85,33978.5,33515.6,33940.9,,1.250489811,-0.128878075,1.138447831,419.65,-43.25,382.05
01-Jul-22,33264.75,33666.5,33080.45,33539.45,,1.207734915,-0.554039937,0.825799082,401.75,-184.3,274.7
30-Jun-22,33180.7,33659.3,33179.6,33425.1,,1.442404771,-0.00331518,0.736572767,478.6,-1.1,244.4
29-Jun-22,33273.55,33422.8,33185.25,33269.9,,0.448554482,-0.265375952,-0.010969674,149.25,-88.3,-3.65
28-Jun-22,33578.2,33745.3,33503.3,33642.45,,0.497644305,-0.223061391,0.191344384,167.1,-74.9,64.25
27-Jun-22,34126.2,34147.5,33735.5,33811.25,,0.062415388,-1.144868166,-0.922897949,21.3,-390.7,-314.95
24-Jun-22,33434.8,33721.9,33390.85,33627.45,,0.858686159,-0.131449867,0.576196059,287.1,-43.95,192.65
23-Jun-22,32927.4,33431.75,32652.15,33135,,1.53170308,-0.835929955,0.630477961,504.35,-275.25,207.6
22-Jun-22,33051.65,33106.95,32758.15,32845.3,,0.167313886,-0.888004078,-0.624325866,55.3,-293.5,-206.35
21-Jun-22,32978.05,33593.8,32797.55,33191.75,,1.867151029,-0.547333757,0.64800678,615.75,-180.5,213.7
20-Jun-22,32873.4,32926.1,32426.4,32684.8,,0.160311985,-1.359761996,-0.573716135,52.7,-447,-188.6
17-Jun-22,32393.45,32889.8,32290.55,32743.05,,1.532254206,-0.31765681,1.079230523,496.35,-102.9,349.6
16-Jun-22,33648.8,33756.5,32537.95,32617.1,,0.320070849,-3.301306436,-3.066082594,107.7,-1110.85,-1031.7
15-Jun-22,33317.8,33554.55,33249.55,33339,,0.710581131,-0.204845458,0.063629651,236.75,-68.25,21.2
14-Jun-22,33180.6,33618.15,33123.9,33311.35,,1.318692248,-0.170882986,0.394055563,437.55,-56.7,130.75
13-Jun-22,33728.65,33774.05,33210.35,33405.85,,0.134603668,-1.536675793,-0.957049867,45.4,-518.3,-322.8
10-Jun-22,34686.95,34752.45,34346.65,34483.8,,0.188831823,-0.981060601,-0.585666944,65.5,-340.3,-203.15
09-Jun-22,34802.25,35149.1,34659.1,35085.45,,0.996630965,-0.41132398,0.813740491,346.85,-143.15,283.2
08-Jun-22,35165.65,35449.9,34831.75,34946.15,,0.808317207,-0.949506123,-0.624188661,284.25,-333.9,-219.5
07-Jun-22,35080.8,35154.3,34834.4,34996,,0.209516317,-0.702378509,-0.241727669,73.5,-246.4,-84.8
06-Jun-22,35159.15,35424.5,35072.3,35310.2,,0.754711078,-0.247019624,0.429617895,265.35,-86.85,151.05
03-Jun-22,35929.55,35958.45,35175.1,35275.05,,0.080435185,-2.099803644,-1.821620365,28.9,-754.45,-654.5
02-Jun-22,35470.95,35676.2,35385,35613.65,,0.578642523,-0.242310962,0.402301038,205.25,-85.95,142.7
01-Jun-22,35358.95,35768.7,35285.45,35620.8,,1.15882966,-0.207868164,0.740548008,409.75,-73.5,261.85
31-May-22,35615.3,35881.95,35288.95,35487.4,,0.748695083,-0.916319672,-0.359115324,266.65,-326.35,-127.9
30-May-22,35958.8,36083.7,35748.45,35826.95,,0.347341958,-0.584975027,-0.366669633,124.9,-210.35,-131.85
27-May-22,35326.6,35694.85,35291.95,35613.3,,1.04241563,-0.098084729,0.811569752,368.25,-34.65,286.7
26-May-22,34670.6,35222.05,34424.75,35094.9,,1.590540689,-0.709102236,1.223803453,551.45,-245.85,424.3
25-May-22,34491.8,34722.6,34285.8,34339.5,,0.66914455,-0.597243403,-0.441554224,230.8,-206,-152.3
24-May-22,34223.2,34586.45,34115.8,34290.15,,1.061414479,-0.313822202,0.195627528,363.25,-107.4,66.95
23-May-22,34321.4,34819.95,34117.35,34247.6,,1.45259226,-0.59452703,-0.215026194,498.55,-204.05,-73.8
20-May-22,33765.15,34358.05,33658.05,34276.4,,1.755952513,-0.31719095,1.514135136,592.9,-107.1,511.25
19-May-22,33461,33633.95,33180.6,33315.65,,0.516870386,-0.837990496,-0.4343863,172.95,-280.4,-145.35
18-May-22,34448.2,34655.8,34134.7,34163.7,,0.60264397,-0.910062064,-0.825877695,207.6,-313.5,-284.5
17-May-22,33796.2,34366.05,33680.6,34301.9,,1.686136311,-0.34205029,1.496322072,569.85,-115.6,505.7
16-May-22,33256,33821.65,33001.75,33597.6,,1.700896079,-0.764523695,1.027183065,565.65,-254.25,341.6
13-May-22,33925.95,34002.2,33007.9,33121.35,,0.224754207,-2.706040656,-2.371635872,76.25,-918.05,-804.6
12-May-22,34289.1,34341.2,33297.65,33532.15,,0.151943329,-2.891443637,-2.207552837,52.1,-991.45,-756.95
11-May-22,34686.3,34793.2,34143.2,34693.15,,0.308190842,-1.56574786,0.019748431,106.9,-543.1,6.85
10-May-22,34181.2,34781.8,34176.8,34482.65,,1.757106246,-0.012872573,0.881917545,600.6,-4.4,301.45
09-May-22,34091.75,34554.35,33927.2,34275.4,,1.356926529,-0.482668094,0.538693379,462.6,-164.55,183.65
06-May-22,34569.1,34797.95,34353.2,34591.2,,0.6620074,-0.624546199,0.063929926,228.85,-215.9,22.1
05-May-22,35705.35,35934.85,35133.8,35232.85,,0.642760819,-1.600740505,-1.323331097,229.5,-571.55,-472.5
04-May-22,36266.15,36309.3,35127.85,35264.55,,0.118981474,-3.138739568,-2.761804051,43.15,-1138.3,-1001.6
02-May-22,35627.6,36235.25,35618.2,36163.75,,1.705559735,-0.026384039,1.504872627,607.65,-9.4,536.15
29-Apr-22,36474.05,36718.8,35978.95,36088.15,,0.671025016,-1.357403414,-1.058012477,244.75,-495.1,-385.9
28-Apr-22,36189.95,36501.1,35951.1,36422.2,,0.85976908,-0.659989859,0.641752752,311.15,-238.85,232.25
27-Apr-22,36067.55,36175.9,35747.15,36028.85,,0.300408539,-0.888333142,-0.107298666,108.35,-320.4,-38.7
26-Apr-22,36515.35,36604.55,36265.9,36404.8,,0.24428083,-0.683137366,-0.302749392,89.2,-249.45,-110.55
25-Apr-22,35792.35,36270.15,35511.4,36082.35,,1.334922127,-0.784944269,0.810229001,477.8,-280.95,290
22-Apr-22,36514.15,36578.95,35991.5,36044.75,,0.177465448,-1.43136291,-1.285529035,64.8,-522.65,-469.4
21-Apr-22,36513.1,36913.35,36395.7,36816.1,,1.096181918,-0.321528438,0.829839154,400.25,-117.4,303
20-Apr-22,36482.6,36513.85,36114.05,36314.9,,0.085657272,-1.010207606,-0.459671186,31.25,-368.55,-167.7
19-Apr-22,36806.8,37123.55,35926.3,36341.6,,0.860574676,-2.392221003,-1.263896889,316.75,-880.5,-465.2
18-Apr-22,36833.15,36965.85,36441.35,36729,,0.360273286,-1.063715702,-0.282761588,132.7,-391.8,-104.15
13-Apr-22,37887.3,37988.6,37408.2,37463.4,,0.267371916,-1.264539833,-1.118844573,101.3,-479.1,-423.9
12-Apr-22,37407.4,37920.6,37264.45,37747.4,,1.371921064,-0.38214364,0.908911071,513.2,-142.95,340
11-Apr-22,37591.75,37941.75,37524.45,37613.8,,0.931055351,-0.179028643,0.058656487,350,-67.3,22.05
08-Apr-22,37619.7,37884.2,37405.2,37752.05,,0.703089073,-0.570179985,0.351810355,264.5,-214.5,132.35
07-Apr-22,37421.75,37975.9,37346.8,37557.35,,1.480823318,-0.200284594,0.362356116,554.15,-74.95,135.6
06-Apr-22,37711.3,37868.5,37513.85,37632.8,,0.416851183,-0.523583117,-0.208160419,157.2,-197.45,-78.5
05-Apr-22,38731.3,38759.25,37935.95,38067.9,,0.072163857,-2.053507112,-1.712826577,27.95,-795.35,-663.4
04-Apr-22,37824.95,38765.85,37665.55,38635.2,,2.48751155,-0.421414966,2.142104616,940.9,-159.4,810.25
01-Apr-22,36298.35,37209.8,36242.35,37148.5,,2.510995679,-0.154276985,2.342117479,911.45,-56,850.15
31-Mar-22,36457.2,36590.85,36278.15,36373.6,,0.366594253,-0.491123838,-0.229309985,133.65,-179.05,-83.6
30-Mar-22,36241.55,36421.1,36070.55,36334.3,,0.49542583,-0.471834124,0.255921725,179.55,-171,92.75
29-Mar-22,35931.75,35977.2,35506.55,35847.4,,0.126489804,-1.183354554,-0.234750604,45.45,-425.2,-84.35
28-Mar-22,35488.7,35770.8,35016.3,35710.5,,0.794900912,-1.331127936,0.624987672,282.1,-472.4,221.8
25-Mar-22,35700.4,35717.4,35203.85,35410.1,,0.047618514,-1.390880774,-0.813156155,17,-496.55,-290.3
24-Mar-22,35633.7,35957.7,35421.7,35527.1,,0.909251635,-0.594942428,-0.299155013,324,-212,-106.6
23-Mar-22,36627.7,36827.6,36064.75,36147.35,,0.545761814,-1.536951542,-1.311439157,199.9,-562.95,-480.35
22-Mar-22,35975.6,36468.8,35384.75,36348.55,,1.370929185,-1.642363157,1.036674857,493.2,-590.85,372.95
21-Mar-22,36545.85,36600.2,35900.2,36018.5,,0.148717296,-1.766684863,-1.442981898,54.35,-645.65,-527.35
17-Mar-22,36302,36611.95,36261.65,36428.55,,0.853809707,-0.111150901,0.348603383,309.95,-40.35,126.55
16-Mar-22,35555.75,35806.35,35461.55,35748.25,,0.704808646,-0.264936051,0.541403289,250.6,-94.2,192.5
15-Mar-22,35467.95,35643.8,34706.05,35022.65,,0.495799729,-2.148136557,-1.255499684,175.85,-761.9,-445.3
14-Mar-22,34660.25,35435.1,34625.05,35312.15,,2.235558024,-0.101557259,1.880828903,774.85,-35.2,651.9
11-Mar-22,34331,34880.05,34094.3,34546.25,,1.599283446,-0.689464333,0.626984358,549.05,-236.7,215.25
10-Mar-22,35153.95,35374.15,34218.05,34475.6,,0.626387646,-2.662289728,-1.929655131,220.2,-935.9,-678.35
09-Mar-22,33278.9,33969.5,32948.9,33815.45,,2.075188783,-0.991619314,1.612282858,690.6,-330,536.55
08-Mar-22,32531.9,33263.55,32155.35,33158.1,,2.249023266,-1.157479274,1.924879887,731.65,-376.55,626.2
07-Mar-22,33278.15,33543.3,32376.5,32871.25,,0.796769051,-2.70943547,-1.22272422,265.15,-901.65,-406.9
04-Mar-22,34526.1,35097.75,34094.1,34407.8,,1.655703946,-1.251227332,-0.342639337,571.65,-432,-118.3
03-Mar-22,35621.15,35804.15,34721.15,34944.3,,0.51373973,-2.526588838,-1.900135173,183,-900,-676.85
02-Mar-22,35381.9,35553.7,34897.45,35372.8,,0.485559001,-1.369202898,-0.025719365,171.8,-484.45,-9.1
28-Feb-22,35938.95,36270.25,35611.9,36205.3,,0.921841067,-0.910015457,0.741117924,331.3,-327.05,266.35
25-Feb-22,35901.7,36684.65,35768.2,36430.75,,2.18081595,-0.371848687,1.473607099,782.95,-133.5,529.05
24-Feb-22,36085.2,36709.15,34991.35,35228.1,,1.729102236,-3.03129815,-2.375211998,623.95,-1093.85,-857.1
23-Feb-22,37628.55,37774.6,37318,37392.05,,0.388136136,-0.825304191,-0.628512127,146.05,-310.55,-236.5
22-Feb-22,36833,37659.4,36818.1,37371.65,,2.243640214,-0.040452855,1.462411425,826.4,-14.9,538.65
21-Feb-22,37400,38054.4,37156.8,37685.6,,1.74973262,-0.65026738,0.763636364,654.4,-243.2,285.6
18-Feb-22,37344.45,37817.55,37304.45,37599.15,,1.266854914,-0.107110963,0.682029057,473.1,-40,254.7
17-Feb-22,38042.1,38124.5,37425.6,37531.65,,0.216602133,-1.620572997,-1.341802897,82.4,-616.5,-510.45
16-Feb-22,38296.5,38461.7,37762.8,37953.8,,0.431371013,-1.393599937,-0.894859844,165.2,-533.7,-342.7
15-Feb-22,36989.8,38231.6,36651.85,38170.1,,3.357141699,-0.913630244,3.190879648,1241.8,-337.95,1180.3
14-Feb-22,37664,37796.55,36828.05,36908.55,,0.35192757,-2.219493415,-2.00576147,132.55,-835.95,-755.45
11-Feb-22,38567.65,38790.25,38396.4,38517.25,,0.577167652,-0.444024979,-0.130679468,222.6,-171.25,-50.4
10-Feb-22,38801.45,39197.2,38520,39010.95,,1.019936111,-0.72535949,0.539928276,395.75,-281.45,209.5
09-Feb-22,38283.6,38648.15,38192,38610.25,,0.952235422,-0.239266945,0.853237418,364.55,-91.6,326.65
08-Feb-22,38176.1,38222.1,37319.05,38028.45,,0.120494236,-2.244990976,-0.386760303,46,-857.05,-147.65
07-Feb-22,38592.05,38837.55,37802.7,37995.45,,0.636141381,-2.045369448,-1.545914249,245.5,-789.35,-596.6
04-Feb-22,39128,39278.6,38562.6,38789.35,,0.384890615,-1.445001022,-0.865492742,150.6,-565.4,-338.65
03-Feb-22,39255.7,39424.85,38861.15,39010,,0.430892838,-1.00507697,-0.625896367,169.15,-394.55,-245.7
02-Feb-22,38841.55,39386.6,38752.65,39330.5,,1.403265318,-0.228878611,1.258832359,545.05,-88.9,488.95
01-Feb-22,38460.45,38802.7,37690.6,38505.5,,0.889875183,-2.001666647,0.117133315,342.25,-769.85,45.05
31-Jan-22,38091.8,38217.25,37647.85,37975.35,,0.329335973,-1.165473934,-0.30570884,125.45,-443.95,-116.45
28-Jan-22,38246.6,38421.7,37581.5,37689.4,,0.457818473,-1.738978105,-1.456861525,175.1,-665.1,-557.2
27-Jan-22,37058.2,38147.65,37012.25,37982.1,,2.939835178,-0.12399415,2.49310544,1089.45,-45.95,923.9
25-Jan-22,36598.05,37788.8,36415.6,37706.75,,3.253588647,-0.498523828,3.029396375,1190.75,-182.45,1108.7
24-Jan-22,37601.95,37694.7,36375.35,36947.55,,0.24666274,-3.262064866,-1.740335275,92.75,-1226.6,-654.4
21-Jan-22,37522.35,37741,37224.25,37574.3,,0.582719366,-0.794459835,0.138450817,218.65,-298.1,51.95
20-Jan-22,38106.1,38167.95,37591.85,37850.85,,0.162309971,-1.349521468,-0.669840262,61.85,-514.25,-255.25
19-Jan-22,38145.75,38330.5,37769.25,38041.35,,0.484326563,-0.987003795,-0.273687108,184.75,-376.5,-104.4
18-Jan-22,38337.4,38855.55,38095.4,38210.3,,1.35155227,-0.631237382,-0.331530046,518.15,-242,-127.1
17-Jan-22,38212.55,38617.5,38138.25,38216.15,,1.059730377,-0.194438738,0.009420989,404.95,-74.3,3.6
14-Jan-22,38302.35,38448.05,38007.75,38370.4,,0.380394414,-0.769143408,0.177665339,145.7,-294.6,68.05
13-Jan-22,38717.55,38717.55,38376.15,38469.95,,0,-0.88177067,-0.639503274,0,-341.4,-247.6
12-Jan-22,38719.6,38851.45,38604.6,38727.55,,0.340525212,-0.2970072,0.020532237,131.85,-115,7.95
11-Jan-22,38370,38504.6,38031.75,38442.2,,0.350794892,-0.881548084,0.188167839,134.6,-338.25,72.2
10-Jan-22,37930.55,38400.35,37929.35,38347.9,,1.238579456,-0.003163677,1.100300417,469.8,-1.2,417.35
07-Jan-22,37667.05,38134.85,37427.8,37739.6,,1.241934264,-0.635170527,0.192608659,467.8,-239.25,72.55
06-Jan-22,37242.55,37752.5,37058.45,37490.25,,1.369267142,-0.494327053,0.665099463,509.95,-184.1,247.7
05-Jan-22,36943.55,37862.4,36756.35,37695.9,,2.487172998,-0.506719035,2.036485395,918.85,-187.2,752.35
04-Jan-22,36551.25,36887.8,36374.4,36840.15,,0.920761944,-0.483841182,0.790397045,336.55,-176.85,288.9
03-Jan-22,35585.2,36492.1,35526.6,36421.9,,2.548531412,-0.164675202,2.351258388,906.9,-58.6,836.7
31-Dec-21,35114.4,35596.95,35113.75,35481.7,,1.374222541,-0.001851092,1.046009614,482.55,-0.65,367.3
30-Dec-21,34977.65,35179.05,34751.25,35063.6,,0.575796258,-0.647270471,0.245728344,201.4,-226.4,85.95
29-Dec-21,35168.85,35378.3,34890.8,35045.4,,0.595555442,-0.790614422,-0.351020861,209.45,-278.05,-123.45
28-Dec-21,35308.3,35352.4,35037.9,35183.8,,0.124899811,-0.765825599,-0.35260831,44.1,-270.4,-124.5
27-Dec-21,34573.65,35143.7,34233,35057.9,,1.648799013,-0.985287929,1.400633141,570.05,-340.65,484.25
24-Dec-21,35282.2,35327.95,34583.4,34857.05,,0.129668785,-1.980602117,-1.204998555,45.75,-698.8,-425.15
23-Dec-21,35350.5,35477.3,35046.25,35191.15,,0.358693654,-0.860666752,-0.450771559,126.8,-304.25,-159.35
22-Dec-21,34865.25,35112.1,34687.6,35029.5,,0.708011559,-0.509533131,0.471099447,246.85,-177.65,164.25
21-Dec-21,34863.35,35050,34389.95,34607.85,,0.535375975,-1.357872953,-0.7328613,186.65,-473.4,-255.5
20-Dec-21,35124.35,35231.1,34018.45,34439.85,,0.303920215,-3.148528015,-1.948790511,106.75,-1105.9,-684.5
17-Dec-21,36491.8,36550.75,35535.05,35618.65,,0.161543141,-2.621821889,-2.392729325,58.95,-956.75,-873.15
16-Dec-21,37092.95,37159.3,36385.75,36548.65,,0.178874961,-1.906561759,-1.467394748,66.35,-707.2,-544.3
15-Dec-21,36929.5,37083.5,36743.2,36789.55,,0.417010791,-0.504474742,-0.378965326,154,-186.3,-139.95
14-Dec-21,36778.95,37039.05,36545.4,36893.95,,0.707198003,-0.635009972,0.312678856,260.1,-233.55,115
13-Dec-21,37358.2,37581.05,36861.9,36925.25,,0.596522316,-1.328490131,-1.158915579,222.85,-496.3,-432.95
10-Dec-21,37083.15,37153.25,36824.4,37105.65,,0.189034642,-0.697756259,0.060674457,70.1,-258.75,22.5
09-Dec-21,37331.75,37397.55,36884.45,37082.45,,0.176257475,-1.198175815,-0.667796179,65.8,-447.3,-249.3
08-Dec-21,37052.75,37384.8,36905.15,37284.7,,0.896154806,-0.398351,0.62599942,332.05,-147.6,231.95
07-Dec-21,36086.95,36820.7,36013.95,36618.4,,2.0332835,-0.202289193,1.472693037,733.75,-73,531.45
06-Dec-21,36252.75,36344.55,35696.75,35735.9,,0.253222169,-1.533676756,-1.425684948,91.8,-556,-516.85
03-Dec-21,36497.3,36844,36062.85,36197.15,,0.949933283,-1.190362027,-0.822389601,346.7,-434.45,-300.15
02-Dec-21,36281.85,36563.5,36166.7,36508.25,,0.776283459,-0.317376319,0.624003462,281.65,-115.15,226.4
01-Dec-21,35902.9,36445.35,35805,36364.9,,1.510880737,-0.272679923,1.28680413,542.45,-97.9,462
30-Nov-21,35958.8,36774.2,35526.35,35695.3,,2.267595137,-1.202626339,-0.732783074,815.4,-432.45,-263.5
29-Nov-21,36224.45,36347.85,35327.9,35976.45,,0.340653895,-2.474985818,-0.68462047,123.4,-896.55,-248
26-Nov-21,36830.9,36868.9,35904.1,36025.5,,0.103174237,-2.516365335,-2.186750799,38,-926.8,-805.4
25-Nov-21,37362.05,37507.95,37118.4,37364.75,,0.390503198,-0.652132311,0.007226584,145.9,-243.65,2.7
24-Nov-21,37384.75,37891.9,37238.05,37441.95,,1.356569189,-0.392405994,0.153003564,507.15,-146.7,57.2
23-Nov-21,36787,37448.75,36647.55,37272.8,,1.798869166,-0.379074129,1.320575203,661.75,-139.45,485.8
22-Nov-21,38232.15,38241,36655.4,37128.8,,0.023148057,-4.124146824,-2.885921927,8.85,-1576.75,-1103.35
18-Nov-21,38071.9,38233.95,37748.45,37976.25,,0.425642009,-0.849576722,-0.251235163,162.05,-323.45,-95.65
17-Nov-21,38113.4,38456.3,37981.2,38041.55,,0.899683576,-0.346859635,-0.188516375,342.9,-132.2,-71.85
16-Nov-21,38710.9,38724.7,38211.1,38307.1,,0.035648874,-1.291109222,-1.043117055,13.8,-499.8,-403.8
